,Age,Income,Emp_length,Amount,Rate,Status,Percent_income,Cred_length,Home_MORTGAGE,Home_OTHER,Home_OWN,Home_RENT,Intent_DEBTCONSOLIDATION,Intent_EDUCATION,Intent_HOMEIMPROVEMENT,Intent_MEDICAL,Intent_PERSONAL,Intent_VENTURE,Default_N,Default_Y
24525,29,74000,0.0,9000,7.51,0,0.12,10,1,0,0,0,0,0,1,0,0,0,1,0
24526,32,68000,6.0,1000,14.72,1,0.01,9,1,0,0,0,0,1,0,0,0,0,0,1
24527,28,74000,6.0,18000,10.75,0,0.24,5,1,0,0,0,0,1,0,0,0,0,1,0
24528,29,54000,12.0,10000,11.71,1,0.19,7,0,0,0,1,0,0,0,0,1,0,1,0
24529,32,74000,3.0,5000,10.62,0,0.07,10,0,0,1,0,0,0,0,0,1,0,1,0
24530,30,74000,14.0,14000,13.92,0,0.19,10,1,0,0,0,0,0,0,0,0,1,0,1
24531,30,60000,4.782271048394734,10000,6.03,0,0.17,7,0,0,0,1,0,0,0,0,0,1,1,0
24532,32,60000,0.0,10000,12.42,0,0.17,9,0,0,0,1,0,0,0,0,1,0,1,0
24533,32,74000,0.0,1800,8.94,0,0.02,10,1,0,0,0,0,0,0,0,1,0,1,0
24534,30,60000,2.0,10000,7.49,0,0.17,7,0,0,0,1,0,0,0,0,1,0,1,0
24535,28,54000,2.0,10000,16.49,1,0.19,7,0,0,0,1,0,1,0,0,0,0,0,1
24536,35,74000,9.0,8200,8.0,0,0.11,5,1,0,0,0,0,1,0,0,0,0,1,0
24537,28,74000,12.0,5450,12.67,0,0.07,6,0,0,1,0,0,0,0,0,0,1,0,1
24538,34,74004,6.0,7200,6.62,0,0.1,7,0,0,1,0,0,0,0,0,0,1,1,0
24539,35,60000,7.0,10000,11.11,0,0.17,9,0,0,0,1,0,0,0,0,1,0,1,0
24540,29,74004,2.0,10000,11.86,0,0.14,8,1,0,0,0,1,0,0,0,0,0,1,0
24541,29,74004,13.0,13000,11.26,0,0.18,6,1,0,0,0,0,0,0,0,1,0,1,0
24542,28,54000,11.0,10000,16.02,1,0.19,8,0,0,0,1,1,0,0,0,0,0,0,1
24543,33,60000,5.0,10000,5.79,0,0.17,5,0,0,0,1,0,1,0,0,0,0,1,0
24544,34,60000,1.0,10000,9.62,0,0.17,9,0,0,0,1,0,1,0,0,0,0,1,0
24545,28,60000,4.0,10000,6.54,0,0.17,6,0,0,0,1,0,1,0,0,0,0,1,0
24546,34,74256,1.0,11000,9.25,0,0.15,9,1,0,0,0,0,0,1,0,0,0,1,0
24547,32,74280,4.0,6400,11.011647430239664,0,0.09,10,1,0,0,0,1,0,0,0,0,0,1,0
24548,32,74346,16.0,7000,7.9,0,0.09,9,1,0,0,0,0,0,0,1,0,0,1,0
24549,29,74360,7.0,8725,5.99,0,0.12,7,0,0,1,0,0,0,0,1,0,0,1,0
24550,28,74400,7.0,12000,11.011647430239664,0,0.16,6,1,0,0,0,0,0,0,1,0,0,1,0
24551,29,60000,5.0,10000,7.88,0,0.17,8,0,0,0,1,0,0,0,1,0,0,1,0
24552,27,54000,4.0,10000,15.95,1,0.19,9,0,0,0,1,1,0,0,0,0,0,1,0
24553,30,74400,8.0,7500,11.011647430239664,0,0.1,7,0,0,1,0,0,0,0,0,0,1,1,0
24554,31,74400,11.0,13000,7.88,0,0.17,10,1,0,0,0,0,0,0,0,0,1,1,0
24555,27,68400,8.0,8000,14.26,1,0.12,7,1,0,0,0,1,0,0,0,0,0,1,0
24556,32,60000,4.0,10000,7.51,0,0.17,9,0,0,0,1,0,0,0,0,0,1,1,0
24557,29,54000,0.0,10000,14.96,1,0.19,9,0,0,0,1,0,0,0,0,1,0,1,0
24558,28,74600,12.0,9500,10.78,0,0.13,9,0,0,1,0,0,0,0,0,1,0,1,0
24559,31,74628,12.0,15000,12.99,0,0.2,5,1,0,0,0,1,0,0,0,0,0,1,0
24560,34,74700,10.0,14000,9.91,0,0.19,5,0,0,1,0,0,0,0,1,0,0,1,0
24561,29,60000,4.0,10000,8.59,0,0.17,5,0,0,0,1,1,0,0,0,0,0,1,0
24562,28,74778,13.0,6000,13.98,0,0.08,9,1,0,0,0,0,0,0,0,1,0,1,0
24563,34,60000,14.0,10000,13.57,0,0.17,6,0,0,0,1,0,0,1,0,0,0,1,0
24564,27,74800,1.0,21000,10.59,0,0.28,7,1,0,0,0,0,0,0,1,0,0,1,0
24565,27,60000,1.0,10000,13.22,0,0.17,7,0,0,0,1,0,0,0,0,1,0,1,0
24566,28,68900,1.0,18000,17.39,1,0.26,7,1,0,0,0,0,0,0,0,1,0,1,0
24567,28,75000,11.0,12000,12.69,0,0.16,5,0,0,1,0,0,1,0,0,0,0,1,0
24568,29,60000,11.0,10000,11.97,0,0.17,5,0,0,0,1,0,1,0,0,0,0,1,0
24569,27,60132,11.0,10000,10.62,0,0.17,6,0,0,0,1,0,0,0,0,0,1,1,0
24570,29,75000,1.0,18000,12.42,0,0.24,9,0,0,1,0,0,0,0,0,0,1,1,0
24571,33,60626,3.0,10000,10.74,0,0.16,6,0,0,0,1,0,0,0,0,0,1,1,0
24572,30,75000,14.0,10000,14.27,0,0.13,6,0,0,1,0,0,0,0,0,0,1,0,1
24573,29,61000,12.0,10000,16.07,0,0.16,9,0,0,0,1,0,0,0,0,0,1,1,0
24574,28,75000,3.0,15000,8.9,0,0.2,9,1,0,0,0,0,0,1,0,0,0,1,0
24575,35,75000,9.0,7600,11.011647430239664,0,0.1,7,0,0,1,0,0,0,0,0,0,1,1,0
24576,27,43200,9.0,4000,13.48,0,0.09,7,0,0,0,1,0,0,0,1,0,0,1,0
24577,34,44000,2.0,4000,10.36,0,0.09,9,0,0,0,1,0,0,0,0,0,1,1,0
24578,33,75000,4.782271048394734,6000,7.9,0,0.08,8,1,0,0,0,0,0,0,0,1,0,1,0
24579,32,75000,12.0,12000,10.65,0,0.16,5,1,0,0,0,0,0,1,0,0,0,1,0
24580,27,75000,0.0,7500,8.9,0,0.1,10,1,0,0,0,0,0,0,0,1,0,1,0
24581,29,75000,5.0,6000,12.69,0,0.08,7,0,0,1,0,0,0,0,0,0,1,1,0
24582,28,45000,0.0,4000,11.011647430239664,0,0.09,8,0,0,0,1,0,1,0,0,0,0,1,0
24583,28,75000,5.0,16800,6.03,0,0.22,8,1,0,0,0,0,0,0,1,0,0,1,0
24584,35,75000,5.0,4000,14.27,0,0.05,5,1,0,0,0,1,0,0,0,0,0,0,1
24585,27,75000,6.0,3500,6.03,0,0.05,10,1,0,0,0,0,0,0,0,1,0,1,0
24586,29,39000,0.0,4000,15.99,1,0.1,5,0,0,0,1,0,0,0,0,0,1,0,1
24587,28,75000,2.0,15000,14.65,0,0.2,7,1,0,0,0,0,0,0,0,1,0,0,1
24588,32,75000,14.0,5600,15.96,0,0.07,9,1,0,0,0,0,0,0,0,1,0,0,1
24589,31,45000,0.0,4000,13.43,0,0.09,6,0,0,0,1,0,1,0,0,0,0,1,0
24590,28,69000,4.0,30000,11.011647430239664,1,0.43,9,1,0,0,0,0,1,0,0,0,0,0,1
24591,27,75000,4.0,6625,11.011647430239664,0,0.09,10,1,0,0,0,1,0,0,0,0,0,1,0
24592,30,75000,3.0,18750,7.9,0,0.25,6,1,0,0,0,0,0,0,0,0,1,1,0
24593,31,75000,8.0,16500,16.77,0,0.22,8,1,0,0,0,0,1,0,0,0,0,0,1
24594,30,45200,0.0,4000,10.59,0,0.09,8,0,0,0,1,0,0,0,1,0,0,1,0
24595,29,45204,8.0,4000,11.48,0,0.09,7,0,0,0,1,0,0,0,1,0,0,1,0
24596,35,75000,2.0,20000,13.49,0,0.27,5,1,0,0,0,0,0,0,0,1,0,0,1
24597,32,75000,8.0,14000,6.03,0,0.19,10,1,0,0,0,0,0,0,1,0,0,1,0
24598,27,45468,2.0,4000,13.99,0,0.09,5,0,0,0,1,0,0,0,0,0,1,0,1
24599,33,75000,6.0,6000,7.51,0,0.08,8,1,0,0,0,0,0,0,1,0,0,1,0
24600,32,75000,4.0,12000,11.71,0,0.16,6,1,0,0,0,0,0,1,0,0,0,1,0
24601,31,62004,1.0,10000,12.84,0,0.16,5,0,0,0,1,0,0,0,0,0,1,1,0
24602,34,75000,3.0,3000,7.9,0,0.04,5,1,0,0,0,0,0,0,1,0,0,1,0
24603,31,69000,15.0,4050,7.51,1,0.06,7,1,0,0,0,0,1,0,0,0,0,1,0
24604,35,69000,2.0,25500,17.27,1,0.37,5,1,0,0,0,0,0,0,0,0,1,1,0
24605,29,63000,13.0,10000,7.49,0,0.16,8,0,0,0,1,0,0,0,1,0,0,1,0
24606,29,63000,5.0,10000,15.33,0,0.16,9,0,0,0,1,0,0,0,0,1,0,1,0
24607,33,75000,13.0,25000,10.65,0,0.33,7,1,0,0,0,0,0,0,1,0,0,1,0
24608,27,64000,0.0,10000,15.27,0,0.16,10,0,0,0,1,0,0,0,0,1,0,0,1
24609,32,64000,1.0,10000,12.69,0,0.16,10,0,0,0,1,0,1,0,0,0,0,1,0
24610,29,75000,2.0,8000,12.99,0,0.11,10,1,0,0,0,0,0,0,1,0,0,1,0
24611,29,75000,8.0,4200,5.42,0,0.06,9,1,0,0,0,0,0,0,1,0,0,1,0
24612,30,64000,4.0,10000,11.99,0,0.16,6,0,0,0,1,1,0,0,0,0,0,1,0
24613,28,64000,1.0,10000,11.66,0,0.16,8,0,0,0,1,0,0,1,0,0,0,0,1
24614,28,64125,2.0,10000,10.65,0,0.16,7,0,0,0,1,1,0,0,0,0,0,1,0
24615,31,75000,4.0,13800,11.011647430239664,0,0.18,9,1,0,0,0,0,0,0,1,0,0,1,0
24616,29,75000,6.0,8000,5.42,0,0.11,5,1,0,0,0,0,0,0,1,0,0,1,0
24617,31,75000,6.0,3000,8.49,0,0.04,5,1,0,0,0,0,0,0,0,0,1,1,0
24618,29,64500,5.0,10000,8.94,0,0.16,7,0,0,0,1,0,0,0,1,0,0,1,0
24619,29,75000,2.0,9000,11.011647430239664,0,0.12,6,1,0,0,0,0,0,0,0,1,0,1,0
24620,32,75000,6.0,5000,11.49,0,0.07,8,1,0,0,0,0,0,0,0,1,0,1,0
24621,28,64600,3.0,10000,13.48,0,0.15,7,0,0,0,1,0,0,0,0,1,0,0,1
24622,33,75000,6.0,10000,10.99,0,0.13,10,1,0,0,0,1,0,0,0,0,0,1,0
24623,32,75000,5.0,16000,13.49,0,0.21,8,1,0,0,0,0,0,0,0,0,1,1,0
24624,31,64900,2.0,10000,7.66,0,0.15,5,0,0,0,1,0,0,0,1,0,0,1,0
24625,30,75000,11.0,5000,11.011647430239664,0,0.07,10,1,0,0,0,0,0,0,0,1,0,1,0
24626,35,59000,5.0,10000,13.49,1,0.17,10,0,0,0,1,0,0,0,0,1,0,0,1
24627,30,65000,3.0,10000,14.27,0,0.15,7,0,0,0,1,0,1,0,0,0,0,0,1
24628,29,75000,4.782271048394734,5000,15.62,0,0.07,10,0,0,1,0,0,1,0,0,0,0,1,0
24629,33,65000,4.0,10000,11.99,0,0.15,9,0,0,0,1,0,0,0,1,0,0,1,0
24630,27,75000,11.0,16000,16.89,0,0.21,5,0,0,1,0,0,0,0,0,1,0,0,1
24631,29,75000,9.0,8000,11.99,0,0.11,5,1,0,0,0,0,0,0,0,1,0,1,0
24632,31,75000,5.0,2500,12.99,0,0.03,5,1,0,0,0,0,0,1,0,0,0,0,1
24633,30,65000,3.0,10000,12.73,0,0.15,6,0,0,0,1,0,0,0,0,1,0,0,1
24634,27,58650,11.0,4000,5.42,1,0.06,6,1,0,0,0,0,0,0,1,0,0,1,0
24635,28,65000,12.0,10000,14.96,0,0.15,6,0,0,0,1,0,0,0,0,0,1,0,1
24636,28,65004,12.0,10000,7.88,0,0.15,6,0,0,0,1,0,0,0,0,1,0,1,0
24637,27,66000,6.0,10000,7.9,0,0.15,7,0,0,0,1,0,0,0,0,0,1,1,0
24638,35,75000,9.0,10000,7.29,0,0.13,9,1,0,0,0,0,1,0,0,0,0,1,0
24639,29,66000,4.0,10000,7.9,0,0.15,6,0,0,0,1,0,0,0,0,0,1,1,0
24640,28,66000,9.0,10000,7.9,0,0.15,9,0,0,0,1,0,0,0,0,0,1,1,0
24641,32,66000,4.0,10000,11.71,0,0.15,9,0,0,0,1,0,0,0,1,0,0,1,0
24642,33,66500,13.0,10000,10.95,0,0.15,6,0,0,0,1,0,0,0,0,0,1,1,0
24643,35,75000,1.0,9000,5.79,0,0.12,9,1,0,0,0,1,0,0,0,0,0,1,0
24644,31,75000,2.0,12000,7.29,0,0.16,10,1,0,0,0,0,1,0,0,0,0,1,0
24645,29,75000,3.0,16950,10.37,0,0.23,10,1,0,0,0,0,1,0,0,0,0,1,0
24646,27,75000,11.0,10000,11.011647430239664,0,0.13,7,1,0,0,0,0,0,1,0,0,0,1,0
24647,30,67202,4.0,10000,11.011647430239664,0,0.15,7,0,0,0,1,1,0,0,0,0,0,1,0
24648,35,67500,3.0,10000,10.65,0,0.15,7,0,0,0,1,0,0,0,1,0,0,1,0
24649,28,58650,5.0,20000,14.91,1,0.29,10,1,0,0,0,0,0,0,1,0,0,0,1
24650,29,68000,2.0,10000,14.27,0,0.15,8,0,0,0,1,0,0,0,0,1,0,1,0
24651,32,62000,8.0,10000,17.27,1,0.16,7,0,0,0,1,0,0,0,0,0,1,0,1
24652,29,68000,1.0,10000,10.65,0,0.15,5,0,0,0,1,0,0,0,1,0,0,1,0
24653,34,75000,0.0,20000,13.06,0,0.27,8,1,0,0,0,0,0,1,0,0,0,1,0
24654,34,75000,6.0,8000,5.42,0,0.11,10,1,0,0,0,0,0,0,0,0,1,1,0
24655,30,68000,7.0,10000,10.75,0,0.15,7,0,0,0,1,0,0,0,0,1,0,1,0
24656,27,68000,0.0,10000,11.011647430239664,0,0.15,5,0,0,0,1,1,0,0,0,0,0,1,0
24657,34,75000,14.0,10000,11.11,0,0.13,10,1,0,0,0,0,0,0,1,0,0,1,0
24658,28,68496,8.0,10000,11.011647430239664,0,0.15,5,0,0,0,1,0,0,0,0,1,0,1,0
24659,29,68500,4.0,10000,12.53,0,0.15,7,0,0,0,1,0,0,0,0,0,1,1,0
24660,30,68580,3.0,10000,7.88,0,0.15,10,0,0,0,1,0,0,0,0,0,1,1,0
24661,29,75000,11.0,10000,5.42,0,0.13,9,1,0,0,0,0,0,0,1,0,0,1,0
24662,34,69204,4.0,10000,12.18,0,0.14,6,0,0,0,1,0,0,0,0,1,0,1,0
24663,30,75000,0.0,15000,12.98,0,0.2,8,1,0,0,0,0,0,1,0,0,0,1,0
24664,33,75000,6.0,12000,5.42,0,0.16,10,1,0,0,0,0,0,0,0,1,0,1,0
24665,27,70000,11.0,10000,10.65,0,0.14,10,0,0,0,1,0,0,0,1,0,0,1,0
24666,29,75000,7.0,6125,11.011647430239664,0,0.08,8,1,0,0,0,0,1,0,0,0,0,1,0
24667,28,69000,9.0,15000,6.54,1,0.22,5,1,0,0,0,0,1,0,0,0,0,1,0
24668,31,70000,0.0,10000,11.011647430239664,0,0.14,8,0,0,0,1,0,0,0,0,1,0,0,1
24669,33,75000,5.0,17000,6.54,0,0.23,5,0,0,1,0,0,0,1,0,0,0,1,0
24670,29,70000,1.0,10000,11.011647430239664,0,0.14,8,0,0,0,1,0,0,1,0,0,0,1,0
24671,35,70000,1.0,10000,13.98,0,0.14,7,0,0,0,1,0,0,1,0,0,0,1,0
24672,27,75000,6.0,10000,5.79,0,0.13,7,1,0,0,0,0,0,0,1,0,0,1,0
24673,32,75000,16.0,5000,12.61,0,0.07,10,1,0,0,0,0,1,0,0,0,0,0,1
24674,35,70000,4.0,10000,16.45,0,0.14,10,0,0,0,1,0,0,0,0,0,1,0,1
24675,28,70000,2.0,10000,13.48,0,0.14,9,0,0,0,1,0,0,0,1,0,0,0,1
24676,28,75000,12.0,16000,6.17,0,0.21,6,1,0,0,0,0,0,1,0,0,0,1,0
24677,27,70000,2.0,10000,10.99,0,0.14,6,0,0,0,1,0,1,0,0,0,0,1,0
24678,35,70360,8.0,10000,6.62,0,0.14,5,0,0,0,1,0,1,0,0,0,0,1,0
24679,30,75000,0.0,10000,7.88,0,0.13,5,0,0,1,0,0,1,0,0,0,0,1,0
24680,30,75000,12.0,8000,7.14,0,0.11,9,1,0,0,0,0,0,0,0,1,0,1,0
24681,32,75000,3.0,10000,10.38,0,0.13,10,1,0,0,0,0,0,0,0,0,1,1,0
24682,29,75000,3.0,4000,10.75,0,0.05,9,1,0,0,0,0,0,0,0,1,0,1,0
24683,27,71020,1.0,10000,12.53,0,0.14,6,0,0,0,1,0,0,0,1,0,0,1,0
24684,33,75000,2.0,10000,7.88,0,0.13,9,1,0,0,0,0,0,0,1,0,0,1,0
24685,30,75000,11.0,15000,7.88,0,0.2,9,1,0,0,0,0,0,0,1,0,0,1,0
24686,29,58650,5.0,3000,17.19,1,0.04,6,1,0,0,0,0,0,0,1,0,0,1,0
24687,29,71500,2.0,10000,13.57,0,0.14,6,0,0,0,1,0,0,0,1,0,0,1,0
24688,29,75000,3.0,12000,7.51,0,0.16,5,0,0,1,0,0,0,1,0,0,0,1,0
24689,33,75000,17.0,12000,11.011647430239664,0,0.16,8,1,0,0,0,0,0,0,1,0,0,0,1
24690,31,75000,3.0,12000,10.38,0,0.16,10,1,0,0,0,0,1,0,0,0,0,1,0
24691,30,75000,2.0,21000,14.35,0,0.28,5,1,0,0,0,0,0,1,0,0,0,0,1
24692,30,66000,5.0,10000,14.83,1,0.15,9,0,0,0,1,0,1,0,0,0,0,0,1
24693,30,72000,1.0,10000,9.99,0,0.14,7,0,0,0,1,1,0,0,0,0,0,1,0
24694,34,72000,2.0,10000,7.51,0,0.14,7,0,0,0,1,0,0,1,0,0,0,1,0
24695,28,75000,6.0,10500,11.011647430239664,0,0.14,9,1,0,0,0,0,0,1,0,0,0,1,0
24696,27,75000,3.0,4000,11.49,0,0.05,7,1,0,0,0,0,0,0,0,0,1,1,0
24697,34,75000,6.0,6000,7.51,0,0.08,7,1,0,0,0,1,0,0,0,0,0,1,0
24698,28,66000,12.0,10000,15.7,1,0.15,5,0,0,0,1,1,0,0,0,0,0,1,0
24699,27,75000,3.0,25000,13.85,0,0.33,10,0,0,1,0,0,0,1,0,0,0,1,0
24700,29,75000,11.0,4200,10.99,0,0.06,6,1,0,0,0,0,0,1,0,0,0,1,0
24701,28,69000,5.0,25000,19.41,1,0.36,5,1,0,0,0,1,0,0,0,0,0,0,1
24702,34,73000,0.0,10000,11.11,0,0.14,10,0,0,0,1,0,0,0,0,1,0,1,0
24703,32,73000,4.0,10000,8.59,0,0.14,8,0,0,0,1,1,0,0,0,0,0,1,0
24704,32,75000,10.0,20000,16.45,0,0.27,8,1,0,0,0,0,0,0,0,0,1,0,1
24705,28,75000,9.0,9600,10.62,0,0.13,7,1,0,0,0,1,0,0,0,0,0,1,0
24706,28,74000,12.0,10000,11.71,0,0.14,8,0,0,0,1,0,0,1,0,0,0,1,0
24707,33,74000,3.0,10000,11.011647430239664,0,0.14,8,0,0,0,1,0,0,1,0,0,0,1,0
24708,33,74520,4.0,10000,16.89,0,0.13,10,0,0,0,1,0,0,1,0,0,0,1,0
24709,27,75000,4.0,20150,11.36,0,0.27,6,1,0,0,0,0,0,0,0,1,0,1,0
24710,33,75000,4.0,10000,11.011647430239664,0,0.13,6,0,0,0,1,0,0,1,0,0,0,1,0
24711,28,75000,6.0,10000,7.9,0,0.13,5,0,0,0,1,0,0,0,0,0,1,1,0
24712,35,75000,2.0,25000,10.99,0,0.33,7,0,0,1,0,0,0,0,1,0,0,1,0
24713,27,75000,5.0,8500,17.19,0,0.11,5,1,0,0,0,0,0,1,0,0,0,1,0
24714,29,75000,4.0,14400,13.92,0,0.19,9,1,0,0,0,1,0,0,0,0,0,1,0
24715,32,75000,10.0,22000,13.92,0,0.29,10,1,0,0,0,0,0,0,0,1,0,1,0
24716,32,75000,3.0,10000,7.29,0,0.13,10,0,0,0,1,0,0,1,0,0,0,1,0
24717,32,75000,2.0,2000,15.65,0,0.03,10,1,0,0,0,0,1,0,0,0,0,0,1
24718,30,75000,2.0,10000,7.29,0,0.13,9,0,0,0,1,0,0,1,0,0,0,1,0
24719,27,75000,9.0,10000,9.63,0,0.13,9,0,0,0,1,0,1,0,0,0,0,1,0
24720,34,75000,2.0,10000,10.0,0,0.13,8,0,0,0,1,0,0,0,0,1,0,1,0
24721,27,75000,0.0,23200,11.011647430239664,0,0.31,9,1,0,0,0,0,0,1,0,0,0,1,0
24722,34,58650,7.0,12000,20.17,1,0.17,10,1,0,0,0,0,0,0,1,0,0,0,1
24723,32,75000,5.0,15000,13.57,0,0.2,6,1,0,0,0,0,0,0,0,1,0,1,0
24724,31,75000,8.0,15600,11.83,0,0.21,5,1,0,0,0,0,0,0,0,0,1,1,0
24725,30,75000,4.0,15000,11.48,0,0.2,7,1,0,0,0,0,0,0,0,0,1,1,0
24726,28,75000,2.0,20000,12.18,0,0.27,5,1,0,0,0,0,0,0,1,0,0,1,0
24727,28,75000,3.0,6000,11.48,0,0.08,8,1,0,0,0,0,0,1,0,0,0,1,0
24728,27,75000,1.0,18000,13.57,0,0.24,9,1,0,0,0,0,0,0,0,1,0,0,1
24729,31,75000,1.0,10000,13.47,0,0.13,6,0,0,0,1,0,0,0,1,0,0,0,1
24730,28,75000,10.0,9800,11.011647430239664,0,0.13,7,1,0,0,0,0,0,0,1,0,0,1,0
24731,29,75000,9.0,10000,11.48,0,0.13,10,1,0,0,0,1,0,0,0,0,0,1,0
24732,28,77250,1.0,10000,9.2,0,0.13,7,0,0,0,1,0,0,0,0,1,0,1,0
24733,31,60775,4.0,10000,16.49,1,0.14,6,0,0,0,1,0,0,0,1,0,0,0,1
24734,31,75000,3.0,8000,18.21,0,0.11,7,1,0,0,0,0,0,0,0,0,1,0,1
24735,34,75000,2.0,8400,11.011647430239664,0,0.11,8,1,0,0,0,1,0,0,0,0,0,0,1
24736,29,75000,1.0,12000,9.63,0,0.16,6,1,0,0,0,0,0,0,1,0,0,1,0
24737,32,75000,0.0,10000,11.89,0,0.13,5,1,0,0,0,0,1,0,0,0,0,1,0
24738,31,78504,2.0,10000,11.41,0,0.13,8,0,0,0,1,0,1,0,0,0,0,0,1
24739,35,79000,7.0,10000,7.51,0,0.13,8,0,0,0,1,0,0,0,1,0,0,1,0
24740,33,75000,13.0,4000,14.11,0,0.05,7,1,0,0,0,0,0,0,0,0,1,1,0
24741,28,75000,5.0,10000,12.21,0,0.13,5,1,0,0,0,0,0,0,0,0,1,1,0
24742,28,79200,6.0,10000,7.66,0,0.13,10,0,0,0,1,0,0,0,1,0,0,1,0
24743,29,80000,3.0,10000,17.27,0,0.13,8,0,0,0,1,0,1,0,0,0,0,1,0
24744,30,69000,3.0,8500,11.011647430239664,1,0.12,5,1,0,0,0,0,0,1,0,0,0,1,0
24745,34,80000,6.0,10000,9.91,0,0.13,7,0,0,0,1,1,0,0,0,0,0,1,0
24746,28,75000,4.0,7200,15.05,0,0.1,6,0,1,0,0,0,0,0,0,0,1,0,1
24747,31,75000,0.0,20000,14.74,0,0.27,10,1,0,0,0,0,1,0,0,0,0,1,0
24748,31,80000,6.0,10000,11.011647430239664,0,0.13,9,0,0,0,1,0,0,0,0,1,0,1,0
24749,27,75000,11.0,6000,13.47,0,0.08,7,0,0,1,0,0,0,1,0,0,0,1,0
24750,27,75000,0.0,4200,9.32,0,0.06,8,1,0,0,0,0,1,0,0,0,0,1,0
24751,27,75000,2.0,8000,10.95,0,0.11,7,1,0,0,0,0,0,0,0,0,1,1,0
24752,33,75000,3.0,15000,12.21,0,0.2,10,1,0,0,0,0,0,1,0,0,0,1,0
24753,34,75000,7.0,6500,9.38,0,0.09,7,1,0,0,0,1,0,0,0,0,0,1,0
24754,31,80000,3.0,10000,7.66,0,0.13,7,0,0,0,1,0,0,0,0,0,1,1,0
24755,27,75000,1.0,3900,10.51,0,0.05,8,1,0,0,0,0,0,1,0,0,0,1,0
24756,27,58650,5.0,7500,15.07,1,0.11,9,1,0,0,0,0,0,0,1,0,0,0,1
24757,28,75000,12.0,15250,11.34,0,0.2,5,1,0,0,0,0,0,0,0,0,1,1,0
24758,33,75000,17.0,6000,7.68,0,0.08,7,0,0,1,0,0,0,0,0,1,0,1,0
24759,29,75000,0.0,3000,9.45,0,0.04,10,1,0,0,0,0,0,0,0,1,0,1,0
24760,30,69000,0.0,14000,10.14,1,0.2,10,1,0,0,0,1,0,0,0,0,0,1,0
24761,31,80000,0.0,10000,8.59,0,0.13,6,0,0,0,1,0,0,1,0,0,0,1,0
24762,27,75000,11.0,21000,15.2,0,0.28,8,1,0,0,0,0,1,0,0,0,0,1,0
24763,27,75000,0.0,7500,8.38,0,0.1,6,0,0,1,0,0,0,1,0,0,0,1,0
24764,29,69000,2.0,25000,12.8,1,0.36,5,1,0,0,0,0,0,1,0,0,0,0,1
24765,27,80004,11.0,10000,15.2,0,0.12,7,0,0,0,1,0,0,0,0,1,0,1,0
24766,35,75000,5.0,5000,8.7,0,0.07,9,1,0,0,0,0,0,0,0,1,0,1,0
24767,35,80004,5.0,10000,7.51,0,0.12,10,0,0,0,1,0,1,0,0,0,0,1,0
24768,30,81004,3.0,10000,6.91,0,0.12,9,0,0,0,1,0,0,0,0,0,1,1,0
24769,27,75288,12.0,18050,10.0,0,0.24,10,1,0,0,0,0,0,0,1,0,0,1,0
24770,32,75333,1.0,15000,11.58,0,0.2,5,1,0,0,0,0,1,0,0,0,0,1,0
24771,27,75400,3.0,6000,7.74,0,0.08,9,1,0,0,0,0,0,0,1,0,0,1,0
24772,27,75500,8.0,9000,7.9,0,0.12,5,1,0,0,0,0,1,0,0,0,0,1,0
24773,28,75500,12.0,3500,14.91,0,0.05,9,1,0,0,0,0,1,0,0,0,0,1,0
24774,35,75573,9.0,22000,9.88,0,0.29,8,1,0,0,0,0,0,1,0,0,0,1,0
24775,29,83000,13.0,10000,11.99,0,0.12,6,0,0,0,1,0,1,0,0,0,0,1,0
24776,27,75600,4.0,25000,13.61,0,0.33,6,1,0,0,0,0,0,0,0,1,0,1,0
24777,28,83004,3.0,10000,11.86,0,0.12,10,0,0,0,1,1,0,0,0,0,0,1,0
24778,28,65984,12.0,10000,15.33,1,0.13,5,0,0,0,1,0,0,0,1,0,0,1,0
24779,27,75670,0.0,10000,8.94,0,0.13,10,1,0,0,0,0,0,0,1,0,0,1,0
24780,30,75689,13.0,10000,13.48,0,0.13,8,1,0,0,0,0,0,1,0,0,0,1,0
24781,33,75693,5.0,22000,10.25,0,0.29,10,1,0,0,0,0,1,0,0,0,0,1,0
24782,27,77976,2.0,10000,13.85,1,0.13,5,0,0,0,1,0,0,0,0,0,1,0,1
24783,29,59354,5.0,9600,13.67,1,0.14,10,1,0,0,0,0,0,0,1,0,0,0,1
24784,27,75852,0.0,4000,9.32,0,0.05,9,1,0,0,0,1,0,0,0,0,0,1,0
24785,33,78000,7.0,10000,13.06,1,0.13,9,0,0,0,1,0,0,1,0,0,0,0,1
24786,30,59497,4.0,17000,16.89,1,0.24,8,1,0,0,0,0,0,0,1,0,0,1,0
24787,29,75996,3.0,8000,10.74,0,0.11,10,0,0,1,0,0,0,0,0,0,1,1,0
24788,32,84456,5.0,10000,9.88,0,0.12,10,0,0,0,1,1,0,0,0,0,0,1,0
24789,33,84996,17.0,10000,8.0,0,0.12,10,0,0,0,1,0,1,0,0,0,0,1,0
24790,27,84996,12.0,10000,10.51,0,0.12,7,0,0,0,1,0,0,0,0,1,0,1,0
24791,29,76000,13.0,28000,16.77,0,0.37,10,0,0,1,0,0,0,0,1,0,0,1,0
24792,33,85000,0.0,10000,11.011647430239664,0,0.12,5,0,0,0,1,0,0,0,0,1,0,1,0
24793,30,85000,4.0,10000,6.62,0,0.12,9,0,0,0,1,0,0,1,0,0,0,1,0
